7.500000000000001110e-02,7.500000000000001110e-02
8.750000000000000833e-02,6.250000000000000000e-02
6.250000000000000000e-02,8.750000000000000833e-02
6.875000000000000555e-02,6.875000000000000555e-02
9.375000000000000000e-02,9.375000000000000000e-02
8.125000000000000278e-02,5.625000000000000139e-02
5.625000000000000139e-02,8.125000000000000278e-02
5.937500000000000416e-02,6.562500000000000278e-02
8.437500000000000555e-02,9.062500000000001110e-02
9.687500000000000278e-02,5.312500000000000555e-02
7.187500000000000833e-02,7.812500000000000000e-02
6.562500000000000278e-02,5.937500000000000416e-02
9.062500000000001110e-02,8.437500000000000555e-02
7.812500000000000000e-02,7.187500000000000833e-02
5.312500000000000555e-02,9.687500000000000278e-02
5.468750000000000000e-02,7.343750000000000278e-02
7.968750000000000833e-02,9.843750000000001110e-02
9.218750000000000555e-02,6.093750000000000555e-02
6.718750000000001110e-02,8.593750000000000000e-02
7.343750000000000278e-02,5.468750000000000000e-02
9.843750000000001110e-02,7.968750000000000833e-02
8.593750000000000000e-02,6.718750000000001110e-02
6.093750000000000555e-02,9.218750000000000555e-02
5.781250000000000278e-02,5.781250000000000278e-02
8.281250000000001110e-02,8.281250000000001110e-02
9.531250000000000833e-02,7.031250000000000000e-02
7.031250000000000000e-02,9.531250000000000833e-02
6.406250000000000833e-02,6.406250000000000833e-02
8.906250000000000278e-02,8.906250000000000278e-02
7.656250000000000555e-02,5.156250000000000416e-02
5.156250000000000416e-02,7.656250000000000555e-02
5.234375000000000139e-02,6.328125000000001110e-02
7.734375000000000278e-02,8.828125000000000555e-02
8.984375000000000000e-02,5.078125000000000000e-02
6.484375000000000555e-02,7.578125000000000833e-02
7.109375000000001110e-02,5.703125000000000555e-02
9.609375000000000555e-02,8.203125000000000000e-02
8.359374999999999445e-02,6.953125000000000278e-02
5.859375000000000000e-02,9.453125000000001110e-02
6.171875000000000278e-02,5.390625000000000278e-02
8.671875000000001110e-02,7.890625000000001110e-02
9.921875000000000833e-02,6.640625000000000000e-02
7.421875000000000000e-02,9.140625000000000833e-02
6.796875000000000833e-02,7.265625000000000555e-02
9.296875000000000278e-02,9.765625000000000000e-02
8.046875000000000555e-02,6.015625000000000139e-02
5.546875000000000416e-02,8.515625000000000278e-02
5.390625000000000278e-02,6.171875000000000278e-02
7.890625000000001110e-02,8.671875000000001110e-02
9.140625000000000833e-02,7.421875000000000000e-02
6.640625000000000000e-02,9.921875000000000833e-02
7.265625000000000555e-02,6.796875000000000833e-02
9.765625000000000000e-02,9.296875000000000278e-02
8.515625000000000278e-02,5.546875000000000416e-02
6.015625000000000139e-02,8.046875000000000555e-02
5.703125000000000555e-02,7.109375000000001110e-02
8.203125000000000000e-02,9.609375000000000555e-02
9.453125000000001110e-02,5.859375000000000000e-02
6.953125000000000278e-02,8.359374999999999445e-02
6.328125000000001110e-02,5.234375000000000139e-02
8.828125000000000555e-02,7.734375000000000278e-02
7.578125000000000833e-02,6.484375000000000555e-02
5.078125000000000000e-02,8.984375000000000000e-02
5.117187500000000555e-02,6.992187500000000833e-02
7.617187500000000000e-02,9.492187500000000278e-02
8.867187500000001110e-02,5.742187500000000416e-02
6.367187500000000278e-02,8.242187500000000555e-02
6.992187500000000833e-02,5.117187500000000555e-02
9.492187500000000278e-02,7.617187500000000000e-02
8.242187500000000555e-02,6.367187500000000278e-02
5.742187500000000416e-02,8.867187500000001110e-02
6.054687500000000000e-02,6.054687500000000000e-02
8.554687499999999445e-02,8.554687499999999445e-02
9.804687500000000555e-02,7.304687500000001110e-02
7.304687500000001110e-02,9.804687500000000555e-02
6.679687500000000555e-02,6.679687500000000555e-02
9.179687500000000000e-02,9.179687500000000000e-02
7.929687500000000278e-02,5.429687500000000139e-02
5.429687500000000139e-02,7.929687500000000278e-02
5.585937500000000278e-02,5.585937500000000278e-02
8.085937500000001110e-02,8.085937500000001110e-02
9.335937500000000833e-02,6.835937500000000000e-02
6.835937500000000000e-02,9.335937500000000833e-02
7.460937500000000555e-02,7.460937500000000555e-02
9.960937500000000000e-02,9.960937500000000000e-02
8.710937500000000278e-02,6.210937500000000139e-02
6.210937500000000139e-02,8.710937500000000278e-02
5.898437500000000555e-02,6.523437500000001110e-02
8.398437500000000000e-02,9.023437500000000555e-02
9.648437500000001110e-02,5.273437500000000000e-02
7.148437500000000278e-02,7.773437500000000833e-02
6.523437500000001110e-02,5.898437500000000555e-02
9.023437500000000555e-02,8.398437500000000000e-02
7.773437500000000833e-02,7.148437500000000278e-02
5.273437500000000000e-02,9.648437500000001110e-02
5.195312500000000278e-02,5.664062500000000000e-02
7.695312500000001110e-02,8.164062499999999445e-02
8.945312500000000833e-02,6.914062500000001110e-02
6.445312500000000000e-02,9.414062500000000555e-02
7.070312500000000555e-02,6.289062500000000555e-02
9.570312500000000000e-02,8.789062500000000000e-02
8.320312500000000278e-02,5.039062500000000139e-02
5.820312500000000139e-02,7.539062500000000278e-02
6.132812500000000416e-02,7.226562500000000000e-02
8.632812500000000555e-02,9.726562500000000833e-02
9.882812500000000278e-02,5.976562500000000278e-02
7.382812500000000833e-02,8.476562500000001110e-02
6.757812500000000278e-02,5.351562500000000416e-02
9.257812500000001110e-02,7.851562500000000555e-02
8.007812500000000000e-02,6.601562500000000833e-02
5.507812500000000555e-02,9.101562500000000278e-02
5.351562500000000416e-02,6.757812500000000278e-02
7.851562500000000555e-02,9.257812500000001110e-02
9.101562500000000278e-02,5.507812500000000555e-02
6.601562500000000833e-02,8.007812500000000000e-02
7.226562500000000000e-02,6.132812500000000416e-02
9.726562500000000833e-02,8.632812500000000555e-02
8.476562500000001110e-02,7.382812500000000833e-02
5.976562500000000278e-02,9.882812500000000278e-02
5.664062500000000000e-02,5.195312500000000278e-02
8.164062499999999445e-02,7.695312500000001110e-02
9.414062500000000555e-02,6.445312500000000000e-02
6.914062500000001110e-02,8.945312500000000833e-02
6.289062500000000555e-02,7.070312500000000555e-02
8.789062500000000000e-02,9.570312500000000000e-02
7.539062500000000278e-02,5.820312500000000139e-02
5.039062500000000139e-02,8.320312500000000278e-02
5.058593750000000416e-02,6.660156250000000278e-02
7.558593750000000555e-02,9.160156250000001110e-02
8.808593750000000278e-02,5.410156250000000555e-02
6.308593750000000833e-02,7.910156250000000000e-02
6.933593750000000000e-02,6.035156250000000416e-02
9.433593750000000833e-02,8.535156250000000555e-02
8.183593750000001110e-02,7.285156250000000833e-02
5.683593750000000278e-02,9.785156250000000278e-02
5.996093750000000555e-02,5.097656250000000278e-02
8.496093750000000000e-02,7.597656250000001110e-02
9.746093750000001110e-02,6.347656250000000000e-02
7.246093750000000278e-02,8.847656250000000833e-02
6.621093750000001110e-02,6.972656250000000555e-02
9.121093750000000555e-02,9.472656250000000000e-02
7.871093750000000833e-02,5.722656250000000139e-02
5.371093750000000000e-02,8.222656250000000278e-02
5.527343750000000139e-02,5.878906250000000278e-02
8.027343750000000278e-02,8.378906250000001110e-02
9.277343750000000000e-02,7.128906250000000000e-02
6.777343750000000555e-02,9.628906250000000833e-02
7.402343750000001110e-02,6.503906250000000833e-02
9.902343750000000555e-02,9.003906250000000278e-02
8.652343749999999445e-02,5.253906250000000416e-02
6.152343750000000000e-02,7.753906250000000555e-02
5.839843750000000416e-02,7.441406250000000278e-02
8.339843750000000555e-02,9.941406250000001110e-02
9.589843750000000278e-02,6.191406250000000555e-02
7.089843750000000833e-02,8.691406250000000000e-02
6.464843750000000278e-02,5.566406250000000000e-02
8.964843750000001110e-02,8.066406250000000833e-02
7.714843750000000000e-02,6.816406250000001110e-02
5.214843750000000555e-02,9.316406250000000555e-02
5.292968750000000278e-02,5.332031250000000139e-02
7.792968750000001110e-02,7.832031250000000278e-02
9.042968750000000833e-02,6.582031250000000555e-02
6.542968750000000000e-02,9.082031250000000000e-02
7.167968750000000555e-02,7.207031250000001110e-02
9.667968750000000000e-02,9.707031250000000555e-02
8.417968750000000278e-02,5.957031250000000000e-02
5.917968750000000139e-02,8.457031249999999445e-02
6.230468750000000416e-02,6.269531250000000278e-02
8.730468750000000555e-02,8.769531250000001110e-02
9.980468750000000278e-02,5.019531250000000555e-02
7.480468750000000833e-02,7.519531250000000000e-02
6.855468750000000278e-02,5.644531250000000416e-02
9.355468750000001110e-02,8.144531250000000555e-02
8.105468750000000000e-02,6.894531250000000833e-02
5.605468750000000555e-02,9.394531250000000278e-02
5.449218750000000416e-02,7.050781250000000278e-02
7.949218750000000555e-02,9.550781250000001110e-02
9.199218750000000278e-02,5.800781250000000555e-02
6.699218750000000833e-02,8.300781250000000000e-02
7.324218750000000000e-02,5.175781250000000000e-02
9.824218750000000833e-02,7.675781250000000833e-02
8.574218750000001110e-02,6.425781250000001110e-02
6.074218750000000278e-02,8.925781250000000555e-02
5.761718750000000000e-02,6.113281250000000139e-02
8.261718749999999445e-02,8.613281250000000278e-02
9.511718750000000555e-02,7.363281250000000555e-02
7.011718750000001110e-02,9.863281250000000000e-02
6.386718750000000555e-02,6.738281250000000000e-02
8.886718750000000000e-02,9.238281250000000833e-02
7.636718750000000278e-02,5.488281250000000278e-02
5.136718750000000139e-02,7.988281250000001110e-02
5.097656250000000278e-02,5.996093750000000555e-02
7.597656250000001110e-02,8.496093750000000000e-02
8.847656250000000833e-02,7.246093750000000278e-02
6.347656250000000000e-02,9.746093750000001110e-02
6.972656250000000555e-02,6.621093750000001110e-02
9.472656250000000000e-02,9.121093750000000555e-02
8.222656250000000278e-02,5.371093750000000000e-02
5.722656250000000139e-02,7.871093750000000833e-02
6.035156250000000416e-02,6.933593750000000000e-02
8.535156250000000555e-02,9.433593750000000833e-02
9.785156250000000278e-02,5.683593750000000278e-02
7.285156250000000833e-02,8.183593750000001110e-02
6.660156250000000278e-02,5.058593750000000416e-02
9.160156250000001110e-02,7.558593750000000555e-02
7.910156250000000000e-02,6.308593750000000833e-02
5.410156250000000555e-02,8.808593750000000278e-02
5.566406250000000000e-02,6.464843750000000278e-02
8.066406250000000833e-02,8.964843750000001110e-02
9.316406250000000555e-02,5.214843750000000555e-02
6.816406250000001110e-02,7.714843750000000000e-02
7.441406250000000278e-02,5.839843750000000416e-02
9.941406250000001110e-02,8.339843750000000555e-02
8.691406250000000000e-02,7.089843750000000833e-02
6.191406250000000555e-02,9.589843750000000278e-02
5.878906250000000278e-02,5.527343750000000139e-02
8.378906250000001110e-02,8.027343750000000278e-02
9.628906250000000833e-02,6.777343750000000555e-02
7.128906250000000000e-02,9.277343750000000000e-02
6.503906250000000833e-02,7.402343750000001110e-02
9.003906250000000278e-02,9.902343750000000555e-02
7.753906250000000555e-02,6.152343750000000000e-02
5.253906250000000416e-02,8.652343749999999445e-02
5.175781250000000000e-02,7.324218750000000000e-02
7.675781250000000833e-02,9.824218750000000833e-02
8.925781250000000555e-02,6.074218750000000278e-02
6.425781250000001110e-02,8.574218750000001110e-02
7.050781250000000278e-02,5.449218750000000416e-02
9.550781250000001110e-02,7.949218750000000555e-02
8.300781250000000000e-02,6.699218750000000833e-02
5.800781250000000555e-02,9.199218750000000278e-02
6.113281250000000139e-02,5.761718750000000000e-02
8.613281250000000278e-02,8.261718749999999445e-02
9.863281250000000000e-02,7.011718750000001110e-02
7.363281250000000555e-02,9.511718750000000555e-02
6.738281250000000000e-02,6.386718750000000555e-02
9.238281250000000833e-02,8.886718750000000000e-02
7.988281250000001110e-02,5.136718750000000139e-02
5.488281250000000278e-02,7.636718750000000278e-02
5.332031250000000139e-02,5.292968750000000278e-02
7.832031250000000278e-02,7.792968750000001110e-02
9.082031250000000000e-02,6.542968750000000000e-02
6.582031250000000555e-02,9.042968750000000833e-02
7.207031250000001110e-02,7.167968750000000555e-02
9.707031250000000555e-02,9.667968750000000000e-02
8.457031249999999445e-02,5.917968750000000139e-02
5.957031250000000000e-02,8.417968750000000278e-02
5.644531250000000416e-02,6.855468750000000278e-02
8.144531250000000555e-02,9.355468750000001110e-02
9.394531250000000278e-02,5.605468750000000555e-02
6.894531250000000833e-02,8.105468750000000000e-02
6.269531250000000278e-02,6.230468750000000416e-02
8.769531250000001110e-02,8.730468750000000555e-02
7.519531250000000000e-02,7.480468750000000833e-02
5.019531250000000555e-02,9.980468750000000278e-02
5.029296875000000000e-02,7.490234375000000278e-02
7.529296875000000833e-02,9.990234375000001110e-02
8.779296875000000555e-02,6.240234375000000555e-02
6.279296875000001110e-02,8.740234375000000000e-02
6.904296875000000278e-02,5.615234375000000000e-02
9.404296875000001110e-02,8.115234375000000833e-02
8.154296875000000000e-02,6.865234375000001110e-02
5.654296875000000555e-02,9.365234375000000555e-02
5.966796875000000139e-02,5.927734375000000278e-02
8.466796875000000278e-02,8.427734375000001110e-02
9.716796875000000000e-02,7.177734375000000000e-02
7.216796875000000555e-02,9.677734375000000833e-02
6.591796875000000000e-02,6.552734375000000833e-02
9.091796875000000833e-02,9.052734375000000278e-02
7.841796875000001110e-02,5.302734375000000416e-02
5.341796875000000278e-02,7.802734375000000555e-02
5.498046875000000416e-02,5.146484375000000278e-02
7.998046875000000555e-02,7.646484375000001110e-02
9.248046875000000278e-02,6.396484375000000000e-02
6.748046875000000833e-02,8.896484375000000833e-02
7.373046875000000000e-02,7.021484375000000555e-02
9.873046875000000833e-02,9.521484375000000000e-02
8.623046875000001110e-02,5.771484375000000139e-02
6.123046875000000278e-02,8.271484375000000278e-02
5.810546875000000000e-02,6.708984375000000278e-02
8.310546874999999445e-02,9.208984375000001110e-02
9.560546875000000555e-02,5.458984375000000555e-02
7.060546875000001110e-02,7.958984375000000000e-02
6.435546875000000555e-02,6.083984375000000416e-02
8.935546875000000000e-02,8.583984375000000555e-02
7.685546875000000278e-02,7.333984375000000833e-02
5.185546875000000139e-02,9.833984375000000278e-02
5.263671875000000555e-02,6.162109375000000139e-02
7.763671875000000000e-02,8.662109375000000278e-02
9.013671875000001110e-02,7.412109375000000555e-02
6.513671875000000278e-02,9.912109375000000000e-02
7.138671875000000833e-02,6.787109375000000000e-02
9.638671875000000278e-02,9.287109375000000833e-02
8.388671875000000555e-02,5.537109375000000278e-02
5.888671875000000416e-02,8.037109375000001110e-02
6.201171875000000000e-02,7.099609375000000278e-02
8.701171874999999445e-02,9.599609375000001110e-02
9.951171875000000555e-02,5.849609375000000555e-02
7.451171875000001110e-02,8.349609375000000000e-02
6.826171875000000555e-02,5.224609375000000000e-02
9.326171875000000000e-02,7.724609375000000833e-02
8.076171875000000278e-02,6.474609375000001110e-02
5.576171875000000139e-02,8.974609375000000555e-02
5.419921875000000000e-02,6.318359375000000278e-02
7.919921875000000833e-02,8.818359375000001110e-02
9.169921875000000555e-02,5.068359375000000555e-02
6.669921875000001110e-02,7.568359375000000000e-02
7.294921875000000278e-02,5.693359375000000416e-02
9.794921875000001110e-02,8.193359375000000555e-02
8.544921875000000000e-02,6.943359375000000833e-02
6.044921875000000555e-02,9.443359375000000278e-02
5.732421875000000278e-02,5.380859375000000139e-02
8.232421875000001110e-02,7.880859375000000278e-02
9.482421875000000833e-02,6.630859375000000555e-02
6.982421875000000000e-02,9.130859375000000000e-02
6.357421875000000833e-02,7.255859375000001110e-02
8.857421875000000278e-02,9.755859375000000555e-02
7.607421875000000555e-02,6.005859375000000000e-02
5.107421875000000416e-02,8.505859374999999445e-02
5.146484375000000278e-02,5.498046875000000416e-02
7.646484375000001110e-02,7.998046875000000555e-02
